OBJECTID,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESP,FREGUESIA,COMPRIMENTO,COMP_KM
150061,0048,Avenida dos Combatentes,Avenida dos Combatentes,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,CML/DMM,Avenidas Novas,647.29,0.6472934100000001
150065,0523,Passeio do Tejo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,30.2,0.03020022
150066,0523,Passeio do Tejo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,168.1,0.16810479
150112,0186,Rua Rodrigo da Fonseca,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,543.9,0.54390326
150113,0186,Rua Rodrigo da Fonseca,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,555.02,0.55502284
150115,0271,Parque Quinta da Granja Norte - Parque Quinta Mata Mouros,Parque Quinta da Granja Norte - Parque Quinta Mata Mouros,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,456.12,0.45612473000000003
150116,0225,Rua Marquês de Fronteira,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Avenidas Novas,326.16,0.32616438000000003
150117,0201,Ponte ciclopedonal sobre a A5 - Caselas - Quinta da Marinheira,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Belém,35.21,0.0352077
150118,0238,Praça Espanha,Avenida Calouste Gulbenkian - Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML,Campolide,6.65,0.00664646
150128,0269,Quinta da Bela Vista - Quinta da Montanha (Olaias),T09 - Quinta da Bela Vista - Quinta da Montanha (Olaias),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML/DMEVAE,Areeiro,342.40000000000003,0.34240454
150129,0238,Rua Dr. Nicolau Bettencourt,T16 - Avenida Calouste Gulbenkian - Praça de Espanha,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML/DMEVAE,Avenidas Novas,203.61,0.2036142
150130,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,173.98,0.17397956
150142,0164,Alameda da Encarnação,Zona 30 - Bairro da Encarnação,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Olivais,121.29,0.12128928
150145,0207,Ponte ciclopedonal sobre a Av. Marechal António Spínola - Parque Urbano do Vale Fundão - Marvila,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Marvila,213.9,0.21389804
150148,0295,Alameda da Universidade,T11 - Telheiras - Campo Grande (Via Cidade Universitária),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,41.1,0.04110427
150153,0141,Azinhaga da Cidade,Requalificação do espaço público na Azinhaga da Cidade,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,EMEL,Santa Clara,84.16,0.0841578
150154,0112,Rua da Casquilha,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,464.3,0.46429584
150161,0282,Quinta da Paz - Cemitério de Carnide,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Lumiar,89.89,0.08988591
150164,0260,Avenida do Brasil,T05 - Jardim do Campo Grande - Parque Vale de Chelas,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2011,CML/DMEVAE,Alvalade,1160.3,1.16030132
150165,0260,Avenida do Brasil,T05 - Jardim do Campo Grande - Parque Vale de Chelas,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2011,CML/DMEVAE,Alvalade,438.32,0.43831862
150171,0112,Rua da Casquilha,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,510.79,0.5107937
150172,0243,Avenida Duque d'Ávila,Avenida Duque d'Ávila,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2011,CML/DMEVAE,Avenidas Novas,909.49,0.90949391
150173,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,12.97,0.01296698
150174,0306,Campo Grande,,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,95.43,0.09543207000000001
150175,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,525.77,0.52577166
150178,0689,Alameda da Universidade,Alameda da Universidade,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML,Alvalade,66.44,0.06643859
150185,0023,Rua Prof. Fernando da Fonseca,Rua Prof. Fernando da Fonseca,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,264.31,0.26430625
150187,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,699,0.69900241
150188,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Marvila,611.62,0.61161624
150190,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,Carnide,2.25,0.00225012
150199,0529,Praça do Marquês de Pombal,,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM; UCT,Avenidas Novas,13.39,0.01338555
150208,0210,Ponte ciclopedonal sobre a CRIL - Bairro da Boavista - Alfragide,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,90.28,0.09028037
150209,0298,Rua B do Bairro da Liberdade,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,14.82,0.01481783
150221,0152,Parque da Bela Vista - Parque hortícola de Chelas,Parque da Bela Vista - Parque hortícola de Chelas,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Marvila,754.32,0.75432037
150224,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,19.23,0.0192326
150225,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,6.43,0.00643258
150226,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,SRU,Santa Clara,110.58,0.11057978
150227,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,16.01,0.01601248
150228,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,10.700000000000001,0.01069785
150234,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,125.87,0.12587342
150250,0566,Rua Interior à Alameda da Universidade,Via Lateral do Campo Grande,Principal,Contrassentido,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,29.73,0.02972936
150251,0566,Rua Interior à Alameda da Universidade,Via Lateral do Campo Grande,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,12.43,0.01242968
150254,0294,Santa Apolónia - Parque das Nações,T22 - Santa Apolónia - Parque das Nações,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMEVAE,Marvila,128.17000000000002,0.12817321
150255,0294,Santa Apolónia - Parque das Nações,T22 - Santa Apolónia - Parque das Nações,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMEVAE,Marvila,128.41,0.12841036
150257,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,222.71,0.22271463
150258,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,816.84,0.81684442
150259,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,207.89000000000001,0.20789111000000002
150260,0186,Rua Dom Francisco Manuel de Melo,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,218.63,0.21862652
150261,0186,Rua Dom Francisco Manuel de Melo,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,221.05,0.2210451
150280,0485,Rua Marquês de Olhão,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,304.21,0.30421156
150281,0485,Rua Marquês de Olhão,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,275.07,0.27507024
150287,0268,Estrada da Pontinha - Avenida Prof. Gama Caeiro,Ligação Ciclável Pontinha-Av. Professor Gama Caeiro,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2022,CML/DMAEVCE,Carnide,441.47,0.44146918
150288,0022,Avenida Lusíada,Avenida Lusíada,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,São Domingos de Benfica,1968.69,1.96868789
150291,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,167.05,0.16704547
150298,0661,Rua do Rio Zêzere,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2016,CML,Carnide,38.64,0.03864266
150299,0661,Rua do Rio Zêzere,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2016,CML,Carnide,29.740000000000002,0.02973821
150300,0295,Telheiras - Campo Grande (Via Cidade Universitária),T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,89.81,0.08980914
150302,0186,Rua Marquês de Subserra,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,208.14000000000001,0.20813847
150317,0242,Avenida de Brasília,Avenida de Brasília,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Belém,1133.18,1.1331805799999999
150320,0685,Avenida Infante Dom Henrique,Avenida Infante Dom Henrique (Terminal de Cruzeiros - Estação de Santa Apolónia),Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,São Vicente,6.140000000000001,0.00614459
150321,0186,Rua Marquês de Subserra,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,205.79,0.20579336
150329,0307,Campo Grande,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,742.72,0.74272343
150332,0141,Azinhaga da Cidade,Requalificação do espaço público na Azinhaga da Cidade,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,EMEL,Lumiar,341.73,0.3417255
150335,0290,Rua Infante Dom Pedro,T12 - Rua de Entrecampos/Rua Infante Dom Pedro,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML/DMEVAE,Alvalade,112.82000000000001,0.11281504
150336,0290,Rua Infante Dom Pedro,T12 - Rua de Entrecampos/Rua Infante Dom Pedro,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Alvalade,109.92,0.10991585
150338,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,28.73,0.02872788
150339,0023,Rua Prof. Fernando da Fonseca,Rua Prof. Fernando da Fonseca,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,853.19,0.85318662
150341,0186,Rua Sampaio e Pina,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,212.3,0.21229601
150343,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Alcântara,16.36,0.01635589
150345,0523,Passeio do Tejo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,61.14,0.06113743
150347,0050,Alameda dos Oceanos,Alameda dos Oceanos Norte,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,31.060000000000002,0.03106085
150353,0481,Eixo Central,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,154.82,0.154824
150356,0199,Ponte ciclopedonal Bairro de Santa Cruz Benfica - Amadora,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,135.39000000000001,0.13538681
150360,0260,Avenida do Brasil,T05 - Jardim do Campo Grande - Parque Vale de Chelas,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2011,CML/DMEVAE,Alvalade,324.27,0.32427359
150364,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,3.3000000000000003,0.00329841
150368,0160,Rua Ten. Coronel Ribeiro dos Reis,T01 - Parque Florestal de Monsanto - Parque da Quinta da Granja,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Benfica,205.22,0.20522112
150369,0286,Praça São Francisco de Assis - Avenida das Nações Unidas,Praça São Francisco de Assis - Avenida das Nações Unidas,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2019,CML/DMM,Carnide,489.18,0.48918473
150370,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Benfica,264.98,0.26498321
150374,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,585.32,0.58531877
150375,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,68.02,0.0680161
150376,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,230.58,0.23057834
150377,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,589.65,0.58964735
150400,0522,Passeio do Sapal,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,103.61,0.10360707
150401,0073,Rua da Palma,Avenida Almirante Reis - Fase 2,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2022,CML/DMM; CML/DMMC/DIOA,Santa Maria Maior,293.47,0.29347375000000003
150405,0285,Avenida Calouste Gulbenkian,Corredor Estruturante do Vale de Alcântara - Estação de Campolide-Avenida Calouste Gulbenkian,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Campolide,727.53,0.7275256
150406,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Campolide,36.83,0.03683013
150412,0189,Via do Oriente,Fundo Ambiental - Lisboa/Loures (Sacavém),Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,EMEL,Parque das Nações,11.53,0.01152836
150417,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,Sem dados,CML,Benfica,20.94,0.02093543
150418,0070,Rua Fernando Namora,Arruamento Escola Básica de São Vicente de Telheiras,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMAEVCE,Lumiar,81.15,0.08115170000000001
150449,0485,Rua Lino Helder,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,67.58,0.06758171
150450,0485,Rua Rocha Santos,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,173.44,0.17344486
150451,0485,Rua Manuel José da Silva,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,157.9,0.15789501
150452,0485,Rua Luís Cadote,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,47.81,0.04781039
150453,0485,Rua Vicente Ribeiro,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,184.20000000000002,0.1841989
150454,0485,Rua Rocha Santos,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,144.27,0.14427428
150455,0485,Largo da Madre de Deus,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,57.160000000000004,0.05716311
150456,0485,Rua Dom Luís Coutinho,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,211.16,0.21115723
150457,0485,Rua Carlos José Caldeira,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,58.34,0.05834223
150458,0485,Rua Vicente Ribeiro,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,129.34,0.12933806
150459,0485,Rua Dom Luís Coutinho,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,249.9,0.24989611
150461,0112,Rua Prof. Jorge da Silva Horta,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,169.53,0.16952698
150465,0485,Rua José Leilote,Bairros 30+Bici - Bairro da Madre Deus,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Beato,266.28000000000003,0.26628258
150468,0487,Rua Francisco Metrass,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,204.83,0.20482521
150469,0487,Rua do Quatro de Infantaria,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,200.66,0.20066337
150470,0487,Rua Tomás de Anunciação,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,639.59,0.63959375
150471,0112,Rua da Venezuela,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,10.94,0.01094208
150660,0110,Rua Dom Cristóvão da Gama,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,835.23,0.83523404
150784,0487,Rua de Campo de Ourique,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,131.21,0.13120896
150955,0110,Rua Dom Francisco de Almeida,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,583.58,0.58358233
150991,0371,Avenida Marechal Craveiro Lopes,Calvanas,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,213.28,0.21327936
150992,0371,Avenida Marechal Craveiro Lopes,Calvanas,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,214.5,0.214501
151208,0510,Praça da Figueira,LSML 1 - Praça da Figueira,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Santa Maria Maior,190.35,0.19034853000000002
151229,0111,Rua da Igreja ao Bairro da Liberdade,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,199.34,0.19934076
151230,0112,Rua Actor Vasco Santana,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,219.43,0.21943089000000002
151231,0112,Rua Actor Estevão Amarante,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,223.3,0.22330217
151232,0111,Rua Carlos Conde,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,233.14000000000001,0.23314165
151233,0111,Rua Inácio Pardelhas Sanchez,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,468.93,0.4689335
151234,0111,Rua do Cotovelo,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,120.03,0.12002748
151235,0111,Rua Padre Domingos Maurício dos Santos,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,300.16,0.300157
151236,0111,Rua Particular 3 do Bairro da Liberdade,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,135.5,0.13550155
151237,0111,Rua Padre José Gallea,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,195.36,0.19536213
151238,0111,Rua dos Arcos,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,252.87,0.25287126
151239,0111,Rua dos Arcos,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,239.16,0.23916044
151240,0111,Rua João da Mota e Silva,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,86.46000000000001,0.08646416
151242,0110,Rua Soldados da Índia,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,499.66,0.49965854
151243,0110,Rua Tristão da Cunha,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,676.94,0.6769442800000001
151257,0487,Rua Coelho da Rocha,Bairros 30+Bici - Bairro de Campo de Ourique,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campo de Ourique,421.13,0.42113333000000003
151274,0111,Rua Miguel Ângelo de Blasco,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,269.59000000000003,0.26959022
